date,volume,open,close,high,low,symbol,splitDeclaredDate,ratio,tofactor,forfactor,divPaymentDate,divRecordDate,dividend,divDeclaredDate,ratio_adj,split_factor,volume_adj,open_adj,close_adj,high_adj,low_adj,dollar_volume
2008-04-30,40697028.0,176.19,173.95,180.0,172.92,AAPL,,,,,,,,,,28.0,1139516784.0,6.2924999999999995,6.2124999999999995,6.428571428571429,6.175714285714285,7079248020.599999
2008-05-01,32270368.0,174.96,180.0,180.0,174.86,AAPL,,,,,,,,,,28.0,903570304.0,6.248571428571429,6.428571428571429,6.428571428571429,6.245,5808666240.0
2008-05-02,35931418.0,180.19,180.94,181.92,178.55,AAPL,,,,,,,,,,28.0,1006079704.0,6.435357142857143,6.462142857142857,6.497142857142856,6.376785714285715,6501430772.92
2008-05-05,30519889.0,181.92,184.73,185.31,181.05,AAPL,,,,,,,,,,28.0,854556892.0,6.497142857142856,6.597499999999999,6.618214285714286,6.466071428571429,5637939094.969999
2008-05-06,32816765.0,184.66,186.66,187.12,182.18,AAPL,,,,,,,,,,28.0,918869420.0,6.595,6.666428571428571,6.682857142857143,6.506428571428572,6125577354.9
2008-05-07,41326175.0,186.05,182.59,188.2,180.54,AAPL,,,,,,,,,,28.0,1157132900.0,6.644642857142857,6.521071428571429,6.721428571428571,6.447857142857143,7545746293.25
2008-05-08,32110148.0,183.75,185.06,186.5,183.07,AAPL,,,,,,,,,,28.0,899084144.0,6.5625,6.609285714285714,6.660714285714286,6.538214285714285,5942303988.88
2008-05-09,24038245.0,183.16,183.45,184.25,181.37,AAPL,,,,,,,,,,28.0,673070860.0,6.541428571428571,6.551785714285714,6.580357142857143,6.4775,4409816045.25
2008-05-12,29263070.0,185.21,188.16,188.87,182.85,AAPL,,,,,,,,,,28.0,819365960.0,6.614642857142857,6.72,6.745357142857143,6.5303571428571425,5506139251.2
2008-05-13,29401281.0,188.61,189.96,191.45,187.86,AAPL,,,,,,,,,,28.0,823235868.0,6.736071428571429,6.784285714285715,6.8374999999999995,6.7092857142857145,5585067338.76
2008-05-14,32743680.0,191.27,186.26,192.24,185.57,AAPL,,,,,,,,,,28.0,916823040.0,6.831071428571429,6.652142857142857,6.865714285714286,6.6274999999999995,6098837836.799999
2008-05-15,31185978.0,186.8,189.73,189.9,184.2,AAPL,,,,,,,,,,28.0,873207384.0,6.671428571428572,6.776071428571428,6.7821428571428575,6.578571428571428,5916915605.94
2008-05-16,27348837.0,190.11,187.6201,190.3,187.0,AAPL,,,,,,,,,,28.0,765767436.0,6.789642857142858,6.700717857142857,6.796428571428572,6.678571428571429,5131191532.8237
2008-05-19,33796198.0,187.86,183.6,188.69,181.3,AAPL,,,,,,,,,,28.0,946293544.0,6.7092857142857145,6.557142857142857,6.738928571428572,6.4750000000000005,6204981952.8
2008-05-20,34637473.0,181.82,185.9,186.16,180.12,AAPL,,,,,,,,,,28.0,969849244.0,6.493571428571428,6.639285714285714,6.648571428571429,6.432857142857143,6439106230.7
2008-05-21,41344865.0,185.67,178.19,188.0,176.25,AAPL,,,,,,,,,,28.0,1157656220.0,6.6310714285714285,6.363928571428572,6.714285714285714,6.294642857142857,7367241494.35
2008-05-22,43105819.0,179.26,177.05,181.33,172.0,AAPL,,,,,,,,,,28.0,1206962932.0,6.402142857142857,6.323214285714286,6.476071428571429,6.142857142857143,7631885253.950001
2008-05-23,32440244.0,180.77,181.17,181.99,177.8,AAPL,,,,,,,,,,28.0,908326832.0,6.456071428571429,6.470357142857142,6.499642857142858,6.3500000000000005,5877199005.48
2008-05-27,28210871.0,182.75,186.43,186.43,181.84,AAPL,,,,,,,,,,28.0,789904388.0,6.526785714285714,6.658214285714286,6.658214285714286,6.494285714285715,5259352680.53
2008-05-28,26570641.0,187.41,187.01,187.95,183.72,AAPL,,,,,,,,,,28.0,743977948.0,6.693214285714285,6.678928571428571,6.7124999999999995,6.561428571428571,4968975573.41
2008-05-29,23113799.0,186.76,186.69,188.2,185.5,AAPL,,,,,,,,,,28.0,647186372.0,6.67,6.6674999999999995,6.721428571428571,6.625,4315115135.31
2008-05-30,21792225.0,187.45,188.75,189.54,187.38,AAPL,,,,,,,,,,28.0,610182300.0,6.694642857142857,6.741071428571429,6.769285714285714,6.692142857142857,4113282468.75
2008-06-02,24279175.0,188.6,186.1,189.65,184.53,AAPL,,,,,,,,,,28.0,679816900.0,6.735714285714286,6.646428571428571,6.773214285714286,6.590357142857143,4518354467.5
2008-06-03,27049567.0,186.86,185.37,188.2,182.3354,AAPL,,,,,,,,,,28.0,757387876.0,6.673571428571429,6.620357142857143,6.721428571428571,6.511978571428571,5014178234.79
2008-06-04,25980968.0,184.02,185.19,187.09,183.23,AAPL,,,,,,,,,,28.0,727467104.0,6.5721428571428575,6.613928571428572,6.681785714285715,6.543928571428571,4811415463.92
2008-06-05,26979952.0,186.34,189.43,189.84,185.7,AAPL,,,,,,,,,,28.0,755438656.0,6.655,6.765357142857143,6.78,6.632142857142857,5110812307.360001
2008-06-06,34496575.0,188.0,185.64,189.95,185.55,AAPL,,,,,,,,,,28.0,965904100.0,6.714285714285714,6.63,6.783928571428571,6.626785714285715,6403944183.0
2008-06-09,67442335.0,184.79,181.61,184.94,175.75,AAPL,,,,,,,,,,28.0,1888385380.0,6.5996428571428565,6.486071428571429,6.6049999999999995,6.276785714285714,12248202459.35
2008-06-10,40747845.0,180.51,185.64,186.78,179.02,AAPL,,,,,,,,,,28.0,1140939660.0,6.446785714285714,6.63,6.670714285714285,6.393571428571429,7564429945.799999
2008-06-11,34323857.0,184.34,180.81,186.0,179.59,AAPL,,,,,,,,,,28.0,961067996.0,6.583571428571429,6.4575000000000005,6.642857142857143,6.413928571428571,6206096584.17
2008-06-12,46706115.0,181.49,173.26,182.6,171.2,AAPL,,,,,,,,,,28.0,1307771220.0,6.4817857142857145,6.187857142857142,6.521428571428571,6.114285714285714,8092301484.9
2008-06-13,48049329.0,171.64,172.37,174.16,165.31,AAPL,,,,,,,,,,28.0,1345381212.0,6.13,6.156071428571429,6.22,5.903928571428572,8282262839.7300005
2008-06-16,37561768.0,171.3,176.84,177.9,169.07,AAPL,,,,,,,,,,28.0,1051729504.0,6.117857142857143,6.315714285714286,6.353571428571429,6.038214285714285,6642423053.12
2008-06-17,32148419.0,178.1,181.43,181.99,177.41,AAPL,,,,,,,,,,28.0,900155732.0,6.360714285714286,6.479642857142857,6.499642857142858,6.336071428571429,5832687659.17
2008-06-18,28980970.0,181.12,178.75,182.2,177.35,AAPL,,,,,,,,,,28.0,811467160.0,6.468571428571429,6.383928571428571,6.507142857142857,6.333928571428571,5180348387.5
2008-06-19,28311343.0,178.55,180.9,182.34,176.8,AAPL,,,,,,,,,,28.0,792717604.0,6.376785714285715,6.460714285714286,6.512142857142857,6.314285714285715,5121521948.7
2008-06-20,31727397.0,179.35,175.27,181.0,175.0,AAPL,,,,,,,,,,28.0,888367116.0,6.4053571428571425,6.2596428571428575,6.464285714285714,6.25,5560860872.190001
2008-06-23,23072024.0,174.74,173.16,175.88,171.56,AAPL,,,,,,,,,,28.0,646016672.0,6.240714285714286,6.184285714285714,6.281428571428571,6.127142857142857,3995151675.84
2008-06-24,22216923.0,172.22,173.25,175.78,171.63,AAPL,,,,,,,,,,28.0,622073844.0,6.150714285714286,6.1875,6.277857142857143,6.129642857142857,3849081909.75
2008-06-25,23016067.0,174.61,177.39,178.83,173.88,AAPL,,,,,,,,,,28.0,644449876.0,6.236071428571429,6.335357142857142,6.386785714285715,6.21,4082820125.1299996
2008-06-26,31057440.0,174.07,168.26,174.84400000000005,168.01,AAPL,,,,,,,,,,28.0,869608320.0,6.216785714285714,6.009285714285714,6.244428571428573,6.000357142857142,5225724854.4
2008-06-27,37220515.0,166.56,170.09,170.57,164.15,AAPL,,,,,,,,,,28.0,1042174420.0,5.948571428571428,6.074642857142857,6.091785714285714,5.8625,6330837396.35
2008-06-30,24440648.0,170.19,167.44,172.0,166.62,AAPL,,,,,,,,,,28.0,684338144.0,6.078214285714286,5.9799999999999995,6.142857142857143,5.950714285714286,4092342101.12
2008-07-01,39688556.0,164.13,174.68,174.72,164.0,AAPL,,,,,,,,,,28.0,1111279568.0,5.861785714285714,6.238571428571428,6.24,5.857142857142857,6932796962.08
2008-07-02,29951728.0,175.2,168.18,177.45,168.18,AAPL,,,,,,,,,,28.0,838648384.0,6.257142857142857,6.006428571428572,6.3374999999999995,6.006428571428572,5037281615.04
2008-07-03,18691491.0,169.59,170.12,172.17,165.75,AAPL,,,,,,,,,,28.0,523361748.0,6.056785714285715,6.075714285714286,6.148928571428571,5.919642857142857,3179796448.92
2008-07-07,29299603.0,173.16,175.16,177.13,171.9,AAPL,,,,,,,,,,28.0,820388884.0,6.184285714285714,6.255714285714285,6.326071428571429,6.139285714285714,5132118461.48
2008-07-08,31738789.0,175.4,179.55,179.7,172.7401,AAPL,,,,,,,,,,28.0,888686092.0,6.264285714285714,6.4125000000000005,6.417857142857143,6.169289285714286,5698699564.950001
2008-07-09,32003489.0,180.15,174.25,180.91,174.14,AAPL,,,,,,,,,,28.0,896097692.0,6.433928571428572,6.223214285714286,6.461071428571429,6.219285714285713,5576607958.25
2008-07-10,30024447.0,174.92,176.63,177.34,171.37,AAPL,,,,,,,,,,28.0,840684516.0,6.247142857142856,6.3082142857142856,6.333571428571429,6.120357142857143,5303218073.61
2008-07-11,33211814.0,175.47,172.58,177.11,171.0,AAPL,,,,,,,,,,28.0,929930792.0,6.266785714285715,6.163571428571429,6.325357142857143,6.107142857142857,5731694860.120001
2008-07-14,31644790.0,179.24,173.88,179.3,173.08,AAPL,,,,,,,,,,28.0,886054120.0,6.401428571428572,6.21,6.403571428571429,6.1814285714285715,5502396085.2
2008-07-15,37144352.0,172.48,169.64,173.74,166.39,AAPL,,,,,,,,,,28.0,1040041856.0,6.159999999999999,6.058571428571428,6.205,5.9425,6301167873.28
2008-07-16,26716567.0,170.2,172.81,172.93,168.6,AAPL,,,,,,,,,,28.0,748063876.0,6.078571428571428,6.171785714285714,6.176071428571428,6.021428571428571,4616889943.27
2008-07-17,27052756.0,174.1,171.81,174.98,171.39,AAPL,,,,,,,,,,28.0,757477168.0,6.2178571428571425,6.136071428571428,6.249285714285714,6.121071428571428,4647934008.36
2008-07-18,31014721.0,168.65,165.15,169.65,165.0,AAPL,,,,,,,,,,28.0,868412188.0,6.023214285714286,5.898214285714286,6.058928571428572,5.892857142857143,5122081173.150001
2008-07-21,48547195.0,166.9,166.29,167.5,161.12,AAPL,,,,,,,,,,28.0,1359321460.0,5.960714285714286,5.938928571428571,5.982142857142857,5.7542857142857144,8072913056.549999
2008-07-22,67128289.0,149.0,162.02,162.76,146.53,AAPL,,,,,,,,,,28.0,1879592092.0,5.321428571428571,5.786428571428572,5.812857142857142,5.233214285714285,10876125383.78
2008-07-23,37920218.0,164.99,166.26,168.37,161.56,AAPL,,,,,,,,,,28.0,1061766104.0,5.8925,5.937857142857142,6.013214285714286,5.7700000000000005,6304615444.679999
2008-07-24,29986320.0,164.38,159.03,165.26,158.45,AAPL,,,,,,,,,,28.0,839616960.0,5.8707142857142856,5.679642857142857,5.902142857142857,5.658928571428571,4768724469.6
2008-07-25,22629822.0,160.4,162.12,163.0,158.65,AAPL,,,,,,,,,,28.0,633635016.0,5.728571428571429,5.79,5.821428571428571,5.666071428571429,3668746742.64
2008-07-28,27891235.0,162.34,154.4,162.47,154.02,AAPL,,,,,,,,,,28.0,780954580.0,5.797857142857143,5.514285714285714,5.8025,5.500714285714286,4306406684.0
2008-07-29,24436480.0,155.41,157.08,159.45,153.65,AAPL,,,,,,,,,,28.0,684221440.0,5.550357142857143,5.61,5.694642857142857,5.4875,3838482278.4
2008-07-30,25902261.0,157.78,159.88,160.49,156.08,AAPL,,,,,,,,,,28.0,725263308.0,5.635,5.71,5.7317857142857145,5.574285714285715,4141253488.68
2008-07-31,22768525.0,157.54,158.95,162.2,156.98,AAPL,,,,,,,,,,28.0,637518700.0,5.626428571428571,5.676785714285714,5.792857142857143,5.606428571428571,3619057048.7499995
2008-08-01,19466043.0,159.9,156.66,159.99,155.75,AAPL,,,,,,,,,,28.0,545049204.0,5.710714285714286,5.595,5.713928571428572,5.5625,3049550296.38
2008-08-04,21167696.0,156.5999,153.23,157.9,152.91,AAPL,,,,,,,,,,28.0,592695488.0,5.592853571428571,5.472499999999999,5.639285714285714,5.461071428571429,3243526058.08
2008-08-05,24594125.0,155.42,160.64,160.8,154.82,AAPL,,,,,,,,,,28.0,688635500.0,5.550714285714285,5.737142857142857,5.742857142857143,5.529285714285714,3950800239.9999995
2008-08-06,28231258.0,159.97,164.19,167.4,158.0,AAPL,,,,,,,,,,28.0,790475224.0,5.713214285714286,5.863928571428572,5.978571428571429,5.642857142857143,4635290251.0199995
2008-08-07,24017815.0,162.71,163.57,166.15,161.5,AAPL,,,,,,,,,,28.0,672498820.0,5.811071428571429,5.841785714285714,5.933928571428572,5.767857142857143,3928593999.5499997
2008-08-08,25504020.0,163.86,169.55,169.65,163.75,AAPL,,,,,,,,,,28.0,714112560.0,5.852142857142858,6.055357142857143,6.058928571428572,5.848214285714286,4324206591.0
2008-08-11,31832206.0,170.07,173.56,176.5,169.67,AAPL,,,,,,,,,,28.0,891301768.0,6.073928571428572,6.198571428571428,6.303571428571429,6.059642857142856,5524797673.36
2008-08-12,29872166.0,173.52,176.73,179.29,173.51,AAPL,,,,,,,,,,28.0,836420648.0,6.1971428571428575,6.311785714285714,6.403214285714285,6.196785714285714,5279307897.179999
2008-08-13,30100786.0,177.98,179.3,180.0,175.9,AAPL,,,,,,,,,,28.0,842822008.0,6.356428571428571,6.403571428571429,6.428571428571429,6.2821428571428575,5397070929.8
2008-08-14,25403601.0,178.33,179.32,180.45,177.84,AAPL,,,,,,,,,,28.0,711300828.0,6.3689285714285715,6.404285714285714,6.444642857142857,6.351428571428571,4555373731.32
2008-08-15,25296951.0,179.04,175.74,179.75,175.05,AAPL,,,,,,,,,,28.0,708314628.0,6.394285714285714,6.276428571428572,6.419642857142857,6.251785714285715,4445686168.74
2008-08-18,19714732.0,175.57,175.39,177.81,173.82,AAPL,,,,,,,,,,28.0,552012496.0,6.270357142857143,6.263928571428571,6.350357142857143,6.207857142857143,3457766845.4799995
2008-08-19,22007236.0,174.54,173.53,177.07,171.81,AAPL,,,,,,,,,,28.0,616202608.0,6.2335714285714285,6.1975,6.323928571428572,6.136071428571428,3818915663.08
2008-08-20,18111538.0,174.7725,175.84,176.94,173.61,AAPL,,,,,,,,,,28.0,507123064.0,6.241875,6.28,6.319285714285714,6.200357142857143,3184732841.92
2008-08-21,19286365.0,174.47,174.29,175.45,171.89,AAPL,,,,,,,,,,28.0,540018220.0,6.231071428571428,6.2246428571428565,6.266071428571428,6.138928571428571,3361420555.85
2008-08-22,15705673.0,175.82,176.79,177.5,175.57,AAPL,,,,,,,,,,28.0,439758844.0,6.279285714285714,6.313928571428571,6.339285714285714,6.270357142857143,2776605929.67
2008-08-25,17303450.0,176.15,172.55,176.23,171.66,AAPL,,,,,,,,,,28.0,484496600.0,6.291071428571429,6.1625000000000005,6.293928571428571,6.130714285714285,2985710297.5
2008-08-26,15920648.0,172.76,173.64,174.88,172.6101,AAPL,,,,,,,,,,28.0,445778144.0,6.17,6.201428571428571,6.2457142857142856,6.164646428571428,2764461318.72
2008-08-27,17063546.0,173.31,174.67,175.76,172.1909,AAPL,,,,,,,,,,28.0,477779288.0,6.189642857142857,6.238214285714285,6.277142857142857,6.149675,2980489579.8199997
2008-08-28,15406378.0,175.28,173.74,176.25,172.75,AAPL,,,,,,,,,,28.0,431378584.0,6.26,6.205,6.294642857142857,6.169642857142857,2676704113.7200003
2008-08-29,21405304.0,172.96,169.53,173.5,169.0401,AAPL,,,,,,,,,,28.0,599348512.0,6.177142857142857,6.054642857142857,6.196428571428571,6.037146428571428,3628841187.12
2008-09-02,27908193.0,172.4,166.19,173.5,165.0,AAPL,,,,,,,,,,28.0,781429404.0,6.1571428571428575,5.935357142857143,6.196428571428571,5.892857142857143,4638062594.67
2008-09-03,26248117.0,166.84,166.96,168.68,164.0,AAPL,,,,,,,,,,28.0,734947276.0,5.958571428571429,5.9628571428571435,6.024285714285715,5.857142857142857,4382385614.320001
2008-09-04,26578982.0,165.86,161.22,167.9125,160.81,AAPL,,,,,,,,,,28.0,744211496.0,5.923571428571429,5.757857142857143,5.996875,5.743214285714286,4285063478.04
2008-09-05,28102959.0,158.53,160.18,162.4,157.65,AAPL,,,,,,,,,,28.0,786882852.0,5.661785714285714,5.720714285714286,5.8,5.630357142857143,4501531972.62
2008-09-08,37365411.0,164.57,157.92,164.89,151.4585,AAPL,,,,,,,,,,28.0,1046231508.0,5.8774999999999995,5.64,5.888928571428571,5.409232142857142,5900745705.12
2008-09-09,44465056.0,156.86,151.68,159.96,149.79,AAPL,,,,,,,,,,28.0,1245021568.0,5.602142857142858,5.417142857142857,5.7128571428571435,5.3496428571428565,6744459694.08
2008-09-10,34761594.0,152.32,151.61,154.99,148.8,AAPL,,,,,,,,,,28.0,973324632.0,5.4399999999999995,5.414642857142858,5.535357142857143,5.314285714285715,5270205266.34
2008-09-11,34683322.0,148.15,152.65,152.99,146.0,AAPL,,,,,,,,,,28.0,971133016.0,5.291071428571429,5.451785714285714,5.463928571428572,5.214285714285714,5294409103.3
2008-09-12,28331982.0,150.9099,148.94,150.9099,146.5,AAPL,,,,,,,,,,28.0,793295496.0,5.389639285714286,5.319285714285714,5.389639285714286,5.232142857142857,4219765399.08
2008-09-15,32879787.0,142.03,140.36,147.69,140.36,AAPL,,,,,,,,,,28.0,920634036.0,5.0725,5.012857142857143,5.274642857142857,5.012857142857143,4615006903.320001
2008-09-16,42851292.0,133.86,139.88,142.5,132.15,AAPL,,,,,,,,,,28.0,1199836176.0,4.780714285714287,4.9957142857142856,5.089285714285714,4.7196428571428575,5994038724.96
2008-09-17,42873320.0,138.49,127.83,138.51,127.83,AAPL,,,,,,,,,,28.0,1200452960.0,4.946071428571429,4.565357142857143,4.946785714285714,4.565357142857143,5480496495.6
2008-09-18,59866187.0,130.57,134.09,135.43,120.68,AAPL,,,,,,,,,,28.0,1676253236.0,4.663214285714285,4.788928571428571,4.836785714285715,4.3100000000000005,8027457014.83
2008-09-19,51052653.0,142.6,140.91,144.2,137.0,AAPL,,,,,,,,,,28.0,1429474284.0,5.0928571428571425,5.0325,5.1499999999999995,4.892857142857143,7193829334.23
2008-09-22,30596402.0,139.94,131.05,140.25,130.66,AAPL,,,,,,,,,,28.0,856699256.0,4.997857142857143,4.680357142857143,5.008928571428571,4.666428571428571,4009658482.1000004
2008-09-23,45827195.0,131.85,126.84,135.8,126.66,AAPL,,,,,,,,,,28.0,1283161460.0,4.708928571428571,4.53,4.8500000000000005,4.523571428571429,5812721413.8
2008-09-24,37405903.0,127.27,128.71,130.95,125.15,AAPL,,,,,,,,,,28.0,1047365284.0,4.545357142857143,4.596785714285715,4.676785714285714,4.4696428571428575,4814513775.13
2008-09-25,35930140.0,129.8,131.93,134.79,128.52,AAPL,,,,,,,,,,28.0,1006043920.0,4.635714285714286,4.711785714285715,4.813928571428571,4.590000000000001,4740263370.2
2008-09-26,40230348.0,124.91,128.24,129.8,123.0,AAPL,,,,,,,,,,28.0,1126449744.0,4.461071428571429,4.58,4.635714285714286,4.392857142857143,5159139827.52
2008-09-29,93643809.0,119.62,105.26,119.68,100.59,AAPL,,,,,,,,,,28.0,2622026652.0,4.272142857142858,3.7592857142857143,4.274285714285715,3.5925000000000002,9856947335.34
2008-09-30,58122154.0,108.19,113.66,115.0,106.3,AAPL,,,,,,,,,,28.0,1627420312.0,3.863928571428571,4.059285714285714,4.107142857142857,3.7964285714285713,6606164023.639999
2008-10-01,46335451.0,111.92,109.12,112.36,107.39,AAPL,,,,,,,,,,28.0,1297392628.0,3.9971428571428573,3.8971428571428572,4.0128571428571425,3.8353571428571427,5056124413.12
2008-10-02,57518522.0,108.01,100.1,108.79,100.0,AAPL,,,,,,,,,,28.0,1610518616.0,3.8575000000000004,3.5749999999999997,3.885357142857143,3.5714285714285716,5757604052.2
2008-10-03,82139784.0,104.0,97.07,106.5,94.65,AAPL,,,,,,,,,,28.0,2299913952.0,3.7142857142857144,3.466785714285714,3.8035714285714284,3.380357142857143,7973308832.879999
2008-10-06,75279639.0,91.96,98.14,98.78,87.54,AAPL,,,,,,,,,,28.0,2107829892.0,3.2842857142857143,3.505,3.527857142857143,3.126428571428572,7387943771.46
2008-10-07,67205977.0,100.48,89.16,101.5,88.95,AAPL,,,,,,,,,,28.0,1881767356.0,3.5885714285714285,3.184285714285714,3.625,3.1767857142857143,5992084909.32
2008-10-08,78903010.0,85.9125,89.79,96.33,85.68,AAPL,,,,,,,,,,28.0,2209284280.0,3.0683035714285714,3.2067857142857146,3.4403571428571427,3.06,7084701267.900001
2008-10-09,57792499.0,93.35,88.74,95.8,86.6,AAPL,,,,,,,,,,28.0,1618189972.0,3.3339285714285714,3.169285714285714,3.4214285714285713,3.0928571428571425,5128506361.259999
2008-10-10,79296181.0,85.7,96.8,100.0,85.0,AAPL,,,,,,,,,,28.0,2220293068.0,3.060714285714286,3.457142857142857,3.5714285714285716,3.0357142857142856,7675870320.8
2008-10-13,55017170.0,104.68,110.26,110.53,101.02,AAPL,,,,,,,,,,28.0,1540480760.0,3.738571428571429,3.937857142857143,3.9475000000000002,3.6078571428571427,6066193164.2
2008-10-14,70799596.0,116.26,104.08,116.4,103.14,AAPL,,,,,,,,,,28.0,1982388688.0,4.152142857142858,3.717142857142857,4.1571428571428575,3.6835714285714287,7368821951.68
2008-10-15,56577695.0,103.84,97.95,107.0,97.89,AAPL,,,,,,,,,,28.0,1584175460.0,3.7085714285714286,3.498214285714286,3.8214285714285716,3.4960714285714287,5541785225.25
2008-10-16,70732875.0,99.77,101.89,103.43,91.74,AAPL,,,,,,,,,,28.0,1980520500.0,3.5632142857142854,3.6389285714285715,3.6939285714285717,3.2764285714285712,7206972633.75
2008-10-17,62969711.0,99.6,97.4,102.04,97.01,AAPL,,,,,,,,,,28.0,1763151908.0,3.557142857142857,3.4785714285714286,3.6442857142857146,3.464642857142857,6133249851.400001
2008-10-20,55327434.0,99.78,98.44,100.03,93.64,AAPL,,,,,,,,,,28.0,1549168152.0,3.5635714285714286,3.5157142857142856,3.5725000000000002,3.3442857142857143,5446432602.96
2008-10-21,78344909.0,96.95,91.49,97.9,91.16,AAPL,,,,,,,,,,28.0,2193657452.0,3.4625,3.2674999999999996,3.4964285714285714,3.255714285714286,7167775724.41
2008-10-22,80314583.0,97.37,96.87,101.25,92.93,AAPL,,,,,,,,,,28.0,2248808324.0,3.4775,3.4596428571428572,3.6160714285714284,3.3189285714285717,7780073655.21
2008-10-23,59835774.0,96.51,98.23,99.25,91.9,AAPL,,,,,,,,,,28.0,1675401672.0,3.4467857142857143,3.5082142857142857,3.544642857142857,3.2821428571428575,5877668080.02
2008-10-24,56787793.0,90.33,96.38,97.9,90.11,AAPL,,,,,,,,,,28.0,1590058204.0,3.2260714285714287,3.442142857142857,3.4964285714285714,3.2182142857142857,5473207489.34
2008-10-27,43192456.0,95.07,92.09,97.63,91.86,AAPL,,,,,,,,,,28.0,1209388768.0,3.3953571428571427,3.2889285714285714,3.486785714285714,3.2807142857142857,3977593273.04
2008-10-28,58418200.0,95.43,99.91,100.5,92.37,AAPL,,,,,,,,,,28.0,1635709600.0,3.408214285714286,3.568214285714286,3.5892857142857144,3.2989285714285717,5836562362.0
2008-10-29,69759700.0,100.86,104.55,109.54,99.94,AAPL,,,,,,,,,,28.0,1953271600.0,3.6021428571428573,3.7339285714285713,3.9121428571428574,3.5692857142857144,7293376635.0
2008-10-30,58503130.0,108.23,111.04,112.19,107.61,AAPL,,,,,,,,,,28.0,1638087640.0,3.865357142857143,3.9657142857142857,4.006785714285714,3.8432142857142857,6496187555.200001
2008-10-31,59291831.0,107.4,107.59,110.78,105.14,AAPL,,,,,,,,,,28.0,1660171268.0,3.835714285714286,3.8425000000000002,3.9564285714285714,3.755,6379208097.29
2008-11-03,37801380.0,105.93,106.96,109.1,104.86,AAPL,,,,,,,,,,28.0,1058438640.0,3.783214285714286,3.82,3.8964285714285714,3.745,4043235604.7999997
2008-11-04,49998779.0,109.99,110.99,111.79,106.67,AAPL,,,,,,,,,,28.0,1399965812.0,3.9282142857142857,3.9639285714285712,3.9925,3.8096428571428573,5549364481.21
2008-11-05,44915163.0,108.91,103.3,109.72,102.99,AAPL,,,,,,,,,,28.0,1257624564.0,3.889642857142857,3.689285714285714,3.9185714285714286,3.6782142857142857,4639736337.9
2008-11-06,47075542.0,101.08,99.1,102.78,98.0,AAPL,,,,,,,,,,28.0,1318115176.0,3.61,3.539285714285714,3.670714285714286,3.5,4665186212.2
2008-11-07,39129879.0,99.24,98.24,99.85,95.72,AAPL,,,,,,,,,,28.0,1095636612.0,3.544285714285714,3.5085714285714285,3.5660714285714286,3.4185714285714286,3844119312.96
2008-11-10,40210214.0,100.17,95.88,100.4,94.5,AAPL,,,,,,,,,,28.0,1125885992.0,3.5775,3.424285714285714,3.585714285714286,3.375,3855355318.3199997
2008-11-11,43749871.0,94.81,94.77,97.17,92.26,AAPL,,,,,,,,,,28.0,1224996388.0,3.386071428571429,3.384642857142857,3.470357142857143,3.2950000000000004,4146175274.6699996
2008-11-12,42104581.0,92.43,90.12,93.24,90.01,AAPL,,,,,,,,,,28.0,1178928268.0,3.301071428571429,3.218571428571429,3.3299999999999996,3.214642857142857,3794464839.7200003
2008-11-13,66262918.0,89.87,96.44,96.44,86.02,AAPL,,,,,,,,,,28.0,1855361704.0,3.2096428571428572,3.4442857142857144,3.4442857142857144,3.072142857142857,6390395811.92
2008-11-14,50188530.0,93.76,90.24,93.99,90.0,AAPL,,,,,,,,,,28.0,1405278840.0,3.3485714285714288,3.222857142857143,3.356785714285714,3.2142857142857144,4529012947.2
2008-11-17,41532997.0,88.48,88.14,90.55,87.26,AAPL,,,,,,,,,,28.0,1162923916.0,3.16,3.1478571428571427,3.2339285714285713,3.1164285714285715,3660718355.58
2008-11-18,43226932.0,89.64,89.91,90.99,86.86,AAPL,,,,,,,,,,28.0,1210354096.0,3.2014285714285715,3.2110714285714286,3.249642857142857,3.1021428571428573,3886533456.12
2008-11-19,41851701.0,89.44,86.29,91.58,86.21,AAPL,,,,,,,,,,28.0,1171847628.0,3.1942857142857144,3.0817857142857146,3.2707142857142855,3.078928571428571,3611383279.2900004
2008-11-20,61312137.0,85.24,80.49,86.45,80.0,AAPL,,,,,,,,,,28.0,1716739836.0,3.044285714285714,2.874642857142857,3.0875,2.857142857142857,4935013907.13
2008-11-21,56047364.0,81.93,82.58,84.12,79.14,AAPL,,,,,,,,,,28.0,1569326192.0,2.926071428571429,2.9492857142857143,3.0042857142857144,2.8264285714285715,4628391319.12
2008-11-24,51524734.0,85.21,92.95,94.79,84.84,AAPL,,,,,,,,,,28.0,1442692552.0,3.0432142857142854,3.319642857142857,3.385357142857143,3.0300000000000002,4789224025.3
2008-11-25,44127030.0,94.63,90.8,94.7099,88.16,AAPL,,,,,,,,,,28.0,1235556840.0,3.379642857142857,3.242857142857143,3.3824964285714287,3.1485714285714286,4006734324.0
2008-11-26,32160801.0,89.92,95.0,95.25,89.85,AAPL,,,,,,,,,,28.0,900502428.0,3.2114285714285713,3.392857142857143,3.4017857142857144,3.2089285714285714,3055276095.0
2008-11-28,10757027.0,94.7,92.67,94.76,91.86,AAPL,,,,,,,,,,28.0,301196756.0,3.382142857142857,3.3096428571428573,3.3842857142857143,3.2807142857142857,996853692.09
2008-12-01,33005789.0,91.3,88.93,92.27,88.93,AAPL,,,,,,,,,,28.0,924162092.0,3.2607142857142857,3.176071428571429,3.2953571428571427,3.176071428571429,2935204815.7700005
